Image,Class,Nose_X,Nose_Y,Nose_Confidence,Left_Eye_X,Left_Eye_Y,Left_Eye_Confidence,Right_Eye_X,Right_Eye_Y,Right_Eye_Confidence,Left_Ear_X,Left_Ear_Y,Left_Ear_Confidence,Right_Ear_X,Right_Ear_Y,Right_Ear_Confidence,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Confidence,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Confidence,Left_Elbow_X,Left_Elbow_Y,Left_Elbow_Confidence,Right_Elbow_X,Right_Elbow_Y,Right_Elbow_Confidence,Left_Wrist_X,Left_Wrist_Y,Left_Wrist_Confidence,Right_Wrist_X,Right_Wrist_Y,Right_Wrist_Confidence,Left_Hip_X,Left_Hip_Y,Left_Hip_Confidence,Right_Hip_X,Right_Hip_Y,Right_Hip_Confidence,Left_Knee_X,Left_Knee_Y,Left_Knee_Confidence,Right_Knee_X,Right_Knee_Y,Right_Knee_Confidence,Left_Ankle_X,Left_Ankle_Y,Left_Ankle_Confidence,Right_Ankle_X,Right_Ankle_Y,Right_Ankle_Confidence
C:\miniproject\dataset\F_R_S\1149.jpg,F_R_S,0.40267035,0.5063767,0.5882873,0.39564925,0.5138056,0.43020815,0.39429054,0.49868593,0.4268755,0.39708626,0.5237711,0.6997687,0.39935595,0.49073818,0.6579798,0.4342409,0.53918743,0.642385,0.43144298,0.4805375,0.56453276,0.47343966,0.5399941,0.3122886,0.46598414,0.4764445,0.31563112,0.49369273,0.5275693,0.35962462,0.48347813,0.4915826,0.29119036,0.52026117,0.52777284,0.49324566,0.5226114,0.4916215,0.6209476,0.5842267,0.5308063,0.38156524,0.5861586,0.48073453,0.48694524,0.6488701,0.55135125,0.50550735,0.6709309,0.46582538,0.35583782
C:\miniproject\dataset\F_R_S\1150 (2).jpg,F_R_S,0.36391187,0.51692927,0.5183526,0.3540976,0.52581704,0.70389134,0.35249972,0.505984,0.7031286,0.35934317,0.53830343,0.6330783,0.35804412,0.48945045,0.6467522,0.4043164,0.5589619,0.6203739,0.3950604,0.46969634,0.56642854,0.4593014,0.57407093,0.39853603,0.44482842,0.4738919,0.29649508,0.46446902,0.54767376,0.27960527,0.4493332,0.5098036,0.23698033,0.53636825,0.53896254,0.5480496,0.537464,0.48140228,0.5159277,0.6256582,0.5492933,0.526273,0.64763236,0.4696459,0.5496632,0.7044884,0.5513204,0.70759976,0.76380575,0.45677015,0.72233266
C:\miniproject\dataset\F_R_S\1150.jpg,F_R_S,0.4050087,0.50608295,0.5790753,0.39598224,0.5118905,0.56956667,0.39655375,0.49815395,0.43034452,0.3988557,0.52320844,0.67956454,0.40118697,0.4910112,0.6534507,0.43573734,0.54037976,0.58706033,0.4329051,0.48051724,0.53133744,0.4743099,0.54161656,0.33713067,0.46538338,0.47485662,0.3189529,0.49608222,0.5294267,0.3545102,0.48228097,0.4888294,0.30157214,0.51947415,0.53016895,0.5364599,0.52331716,0.4934257,0.6157191,0.5853851,0.53191036,0.40234226,0.5869759,0.48195425,0.28084406,0.6504191,0.5518797,0.48803934,0.67219406,0.46833816,0.33997774
C:\miniproject\dataset\F_R_S\1151 (2).jpg,F_R_S,0.36203328,0.51670146,0.49499896,0.35114363,0.5252602,0.73661906,0.35162792,0.50436586,0.6944163,0.3565074,0.5344278,0.539551,0.35950324,0.4874612,0.6046594,0.3995611,0.5574794,0.7243615,0.3951628,0.46998373,0.59957737,0.45714748,0.57215625,0.44003606,0.4576585,0.46839947,0.34690732,0.46148002,0.5498592,0.24851954,0.43223953,0.50005174,0.38810498,0.52887994,0.5383512,0.69465804,0.53462857,0.47749448,0.6214256,0.62207586,0.54602164,0.44318545,0.65152514,0.46624967,0.64946014,0.693999,0.5507809,0.6805688,0.76684105,0.45472667,0.58675224
C:\miniproject\dataset\F_R_S\1151.jpg,F_R_S,0.4054302,0.506102,0.5643734,0.3965864,0.51191705,0.55466986,0.39711297,0.49873275,0.44128373,0.3994007,0.5230897,0.66393244,0.40155447,0.49167657,0.6561494,0.43700042,0.5391077,0.5496916,0.43394873,0.48053727,0.50013745,0.47750232,0.542575,0.36141047,0.4688457,0.47529528,0.32601023,0.4970864,0.52965736,0.34458578,0.4826808,0.48775688,0.29904804,0.519596,0.5293332,0.5289157,0.5232695,0.49255922,0.62280416,0.583225,0.53124297,0.42178568,0.5855681,0.484964,0.39188743,0.6514166,0.5517017,0.48261225,0.66970193,0.4702686,0.3268088
C:\miniproject\dataset\F_R_S\1152.jpg,F_R_S,0.36085328,0.5146786,0.38501164,0.3509873,0.5230013,0.7613117,0.350634,0.50226307,0.59568524,0.3557965,0.53210115,0.49606845,0.35793066,0.485303,0.5826271,0.39934623,0.556087,0.7215615,0.394122,0.46808782,0.6328996,0.45021966,0.5706524,0.43057713,0.454538,0.47005427,0.35750437,0.46116388,0.5494948,0.28171435,0.4520133,0.51048285,0.22058357,0.52887917,0.53686905,0.6922393,0.5334914,0.47824642,0.6036406,0.62406826,0.54353124,0.3704627,0.64622474,0.46729475,0.65116256,0.69227934,0.54668844,0.6684579,0.761095,0.45474315,0.7293462
C:\miniproject\dataset\F_R_S\1153.jpg,F_R_S,0.3596263,0.51512134,0.38199496,0.34990978,0.5237404,0.75351137,0.34957227,0.5021676,0.593762,0.35348687,0.53364104,0.5961479,0.35650313,0.48515815,0.6409237,0.3970797,0.55794954,0.7623354,0.38980374,0.46795666,0.567197,0.4531161,0.57247055,0.45310897,0.4483688,0.46925652,0.35697585,0.46084523,0.5516381,0.34266737,0.43147543,0.5061459,0.32709956,0.525226,0.5408698,0.7238836,0.5315149,0.48103285,0.56294686,0.6177099,0.5475966,0.4957393,0.6391102,0.46757957,0.423691,0.68995297,0.5501612,0.66325295,0.76025397,0.45693323,0.7636164
C:\miniproject\dataset\F_R_S\1154.jpg,F_R_S,0.3612318,0.51432264,0.42892563,0.34962505,0.52353555,0.75514776,0.3493786,0.50253075,0.58065873,0.35276595,0.533794,0.5907423,0.35641408,0.48577347,0.6415894,0.39671278,0.55637205,0.78840363,0.39119068,0.46760187,0.59859,0.4565174,0.57253206,0.42587394,0.45083,0.468909,0.3823339,0.45996737,0.5498226,0.36895373,0.4319937,0.5060261,0.27748573,0.5284385,0.54133,0.6800104,0.5324908,0.48167333,0.4618416,0.6208132,0.55027664,0.5221801,0.64379317,0.46782613,0.4031936,0.69230765,0.55216396,0.70632905,0.76303464,0.4571825,0.77254885
C:\miniproject\dataset\F_R_S\1155.jpg,F_R_S,0.36081868,0.515388,0.46333188,0.34910974,0.5239786,0.7475381,0.34932503,0.50325835,0.6100429,0.35273337,0.53344655,0.57211775,0.35639468,0.48525462,0.61375517,0.39604616,0.55508584,0.7768571,0.39219362,0.46673885,0.6434896,0.44722667,0.56774104,0.46219894,0.45163864,0.4696955,0.37879363,0.46001878,0.5518221,0.3992474,0.42921075,0.5026199,0.2792229,0.52329504,0.5393795,0.7032348,0.5283257,0.48191908,0.58782744,0.61427397,0.5474526,0.47079372,0.6388995,0.47002658,0.4709861,0.68990636,0.5510943,0.5847456,0.7611576,0.45699695,0.76447
C:\miniproject\dataset\F_R_S\1156.jpg,F_R_S,0.35928997,0.5153442,0.4822317,0.3479049,0.5242385,0.6438051,0.3475621,0.5036482,0.5750425,0.35090387,0.53478503,0.6304784,0.3551203,0.4862941,0.6365684,0.3985754,0.55570257,0.7825211,0.39301288,0.46807712,0.6524264,0.45445544,0.57113796,0.4727279,0.44957432,0.469351,0.38311335,0.4605437,0.54811555,0.36407635,0.42850488,0.50144416,0.28671935,0.5254204,0.53936553,0.706767,0.5313059,0.48180124,0.52590454,0.61594164,0.54680157,0.46930122,0.64006245,0.46970996,0.48772708,0.6910534,0.55207425,0.6271467,0.7579948,0.4569208,0.7973179
C:\miniproject\dataset\F_R_S\1157.jpg,F_R_S,0.35867724,0.51491797,0.49431753,0.34729105,0.5240869,0.6433544,0.34653538,0.50318617,0.5291332,0.35088763,0.5362118,0.7054626,0.3545994,0.48646486,0.65035796,0.39623463,0.55860394,0.75913733,0.39082184,0.4698111,0.5998984,0.4436586,0.57110155,0.50202584,0.44811547,0.47121364,0.4057299,0.45539346,0.5493526,0.317898,0.4239315,0.50362086,0.27881092,0.5285836,0.54109806,0.6557507,0.5334614,0.4818142,0.44923887,0.62131315,0.5477798,0.49314114,0.63762677,0.47303668,0.5492618,0.68968725,0.5515517,0.5564333,0.75422275,0.45878547,0.8074573
C:\miniproject\dataset\F_R_S\1158.jpg,F_R_S,0.35631108,0.517906,0.6443512,0.34507212,0.526251,0.5769842,0.34510297,0.5053174,0.47988385,0.34927896,0.5378045,0.7333171,0.3544542,0.4889866,0.7312122,0.39637226,0.55937225,0.7405129,0.3902402,0.47333091,0.5367998,0.44200963,0.57190067,0.4872071,0.44387618,0.47392792,0.3624991,0.45999238,0.5546621,0.32122952,0.4271291,0.50602806,0.31433508,0.524198,0.5408289,0.70146644,0.5253713,0.48375443,0.5776855,0.61163247,0.5475914,0.42770547,0.635172,0.47259268,0.5115864,0.67991537,0.5505451,0.65744776,0.7521069,0.4587776,0.83239126
C:\miniproject\dataset\F_R_S\1159.jpg,F_R_S,0.3557091,0.5174484,0.6261243,0.34470388,0.52693987,0.51657265,0.34416446,0.5058287,0.44075173,0.34853455,0.5384786,0.75694203,0.35249513,0.4902669,0.75488484,0.39259562,0.55981314,0.57078886,0.38718525,0.47134438,0.62107867,0.43586567,0.5687239,0.473788,0.43797478,0.47442368,0.39908403,0.45240992,0.55098116,0.25024068,0.42062753,0.5037313,0.3874832,0.5231955,0.53937805,0.69340867,0.5252352,0.48320243,0.58731335,0.61446804,0.54761565,0.44780433,0.6346535,0.4710014,0.48281467,0.68002546,0.5494182,0.7211509,0.75536746,0.45771664,0.66990596
C:\miniproject\dataset\F_R_S\1160.jpg,F_R_S,0.35273015,0.5178996,0.6433146,0.3403378,0.5261622,0.6543119,0.34164244,0.50719714,0.670816,0.34557766,0.5372708,0.663384,0.3507577,0.48996273,0.7413353,0.3889228,0.55886936,0.6710589,0.38585255,0.4720357,0.63812286,0.43418956,0.5679811,0.5090461,0.44197753,0.476138,0.43933693,0.453709,0.5536979,0.273332,0.4208236,0.50788546,0.37873796,0.5227178,0.5407909,0.7256832,0.5245597,0.48325342,0.5941474,0.6130676,0.5499442,0.46818152,0.63192457,0.4716522,0.5073765,0.6794277,0.55221224,0.76404434,0.75256115,0.45875138,0.7354814
C:\miniproject\dataset\F_R_S\1161.jpg,F_R_S,0.3520935,0.51656264,0.5917666,0.34010974,0.52559507,0.69617105,0.34052595,0.50599325,0.7108593,0.34589127,0.53760207,0.6901584,0.3494568,0.48959947,0.70681167,0.38889334,0.5591101,0.6757889,0.38349488,0.47222942,0.6469638,0.4308767,0.5703606,0.5057928,0.4246025,0.47505343,0.37084365,0.44166154,0.5437424,0.25644007,0.41424978,0.50819296,0.4174857,0.52035934,0.5387711,0.5688881,0.51950014,0.48388207,0.58797854,0.6084282,0.5505134,0.4719563,0.62771094,0.4739209,0.57575077,0.6753846,0.5528468,0.74448407,0.7441513,0.4605102,0.74785274
C:\miniproject\dataset\F_R_S\1162.jpg,F_R_S,0.3519524,0.5195865,0.65481174,0.34000438,0.52761155,0.66128737,0.3406858,0.50859475,0.7345097,0.34566304,0.54018736,0.73050827,0.34988692,0.49150267,0.7133268,0.39077318,0.56106275,0.6424328,0.38630897,0.47425807,0.660398,0.44235903,0.5739295,0.500183,0.44420087,0.47765002,0.45641077,0.45111448,0.55187076,0.32511288,0.41915146,0.5032864,0.41436452,0.5259248,0.5396636,0.57982475,0.5281726,0.48417646,0.4346798,0.608748,0.5533968,0.48298946,0.6346046,0.47196043,0.57035893,0.6753734,0.5632027,0.7058324,0.7439507,0.464803,0.69944793
C:\miniproject\dataset\F_R_S\1163.jpg,F_R_S,0.35258827,0.522866,0.69090855,0.34198788,0.53085595,0.53640264,0.34145087,0.511453,0.69332117,0.3473937,0.54295886,0.7262171,0.3482297,0.49366543,0.70334035,0.39125124,0.5628557,0.59483284,0.38426793,0.47519484,0.69424105,0.44006246,0.57569987,0.50865614,0.44079122,0.47824126,0.4349055,0.45461288,0.55585307,0.2688252,0.4187877,0.5054649,0.4178152,0.5235674,0.53975254,0.55956155,0.52471036,0.4872079,0.620299,0.6056454,0.5546359,0.45472768,0.62674874,0.47635943,0.57413596,0.67594886,0.56381094,0.6812006,0.7418987,0.4647062,0.70828503
C:\miniproject\dataset\F_R_S\1164.jpg,F_R_S,0.35594717,0.5216994,0.67693514,0.3456253,0.5309723,0.47928077,0.34418482,0.50989056,0.5033985,0.34965745,0.5428497,0.8027949,0.35136208,0.49404898,0.7694612,0.390979,0.5639404,0.56935626,0.3854335,0.47362086,0.68526024,0.4360245,0.57616615,0.5106903,0.43408203,0.4780671,0.43677238,0.4572861,0.5576108,0.31232467,0.42172077,0.5106504,0.30266953,0.52654964,0.5407287,0.5981717,0.5287553,0.48570967,0.48017165,0.60848737,0.55418515,0.46647877,0.6311436,0.47661516,0.6702084,0.6777449,0.55617553,0.72080535,0.7415662,0.46524823,0.72536147
C:\miniproject\dataset\F_R_S\1165.jpg,F_R_S,0.35814834,0.5211729,0.64884543,0.34780824,0.5306215,0.514479,0.34656945,0.50953174,0.56969506,0.3517603,0.54374963,0.7754099,0.35290185,0.4940136,0.77318114,0.39526218,0.56245995,0.6831605,0.38963082,0.47911748,0.5987062,0.44013637,0.5783086,0.46010786,0.44356745,0.47976062,0.4346122,0.4564549,0.55793744,0.3073895,0.42446867,0.50740266,0.33237258,0.521381,0.5414746,0.5622517,0.522436,0.49017835,0.66054934,0.6059363,0.5524779,0.44562045,0.6280974,0.47649023,0.6112913,0.67944753,0.55562115,0.7054551,0.74266493,0.4657318,0.65626407
C:\miniproject\dataset\F_R_S\1166.jpg,F_R_S,0.35918882,0.52265054,0.6433508,0.34875032,0.53144175,0.5451062,0.34897855,0.5106479,0.6333485,0.35303265,0.54333705,0.75046486,0.35628873,0.49454594,0.7645323,0.3947639,0.56385076,0.66649944,0.38902685,0.47727528,0.6245624,0.43738404,0.5809522,0.38784814,0.4368785,0.4799364,0.4493573,0.4552668,0.55924153,0.32811138,0.42943457,0.51124436,0.3060411,0.52405167,0.5421986,0.58636016,0.5249746,0.48940855,0.65556884,0.6084532,0.55208063,0.46910736,0.62991273,0.47779578,0.563958,0.6725921,0.55730313,0.6290854,0.74422765,0.4683063,0.62340266
C:\miniproject\dataset\F_R_S\1167.jpg,F_R_S,0.35896826,0.5250696,0.61163425,0.34909782,0.5335778,0.6183604,0.34819514,0.5143478,0.48361954,0.35372064,0.54531556,0.69717413,0.3548687,0.49628562,0.7088748,0.39713845,0.56400836,0.5710807,0.391047,0.4805202,0.665236,0.44457158,0.57785064,0.4933261,0.44828486,0.48141044,0.3996573,0.45844218,0.55812246,0.3261202,0.4294798,0.51205385,0.34376484,0.5267098,0.5416173,0.5796642,0.5252325,0.4906551,0.6770073,0.61021733,0.5552876,0.46607813,0.62402725,0.48130858,0.6214738,0.6757118,0.56538886,0.61683196,0.7427336,0.47173288,0.678201
C:\miniproject\dataset\F_R_S\1168.jpg,F_R_S,0.35948157,0.52531517,0.60068256,0.3502152,0.5331888,0.60606176,0.34931797,0.5143854,0.54832953,0.35635415,0.5454809,0.6261344,0.35655564,0.496389,0.59491473,0.40074965,0.56365365,0.51715904,0.39482793,0.48419255,0.6313197,0.45452303,0.58038,0.40689126,0.449963,0.48432317,0.3769139,0.46316943,0.55532503,0.35602054,0.44094083,0.51185936,0.26912096,0.5268676,0.54248554,0.5714261,0.5261688,0.492169,0.64614576,0.60822433,0.55501723,0.43045935,0.6283826,0.4803401,0.64386094,0.6752815,0.565877,0.5294531,0.7452151,0.47050065,0.5261123
C:\miniproject\dataset\F_R_S\1169.jpg,F_R_S,0.36002246,0.5245815,0.56776744,0.35115018,0.5325149,0.5635925,0.35056007,0.51387006,0.60353017,0.35783634,0.5446064,0.5671822,0.35847545,0.49629095,0.5727056,0.4041693,0.5653547,0.536567,0.39877748,0.48427603,0.64933354,0.4540228,0.5796898,0.39635915,0.4604013,0.4853356,0.37038192,0.46245122,0.5568575,0.37921566,0.4445336,0.513566,0.25172427,0.5272283,0.5412278,0.52098966,0.52835447,0.49133676,0.49563822,0.60955006,0.5525816,0.4231291,0.62793297,0.480795,0.6005265,0.67367196,0.56391317,0.46089512,0.7432098,0.47263214,0.5562493
C:\miniproject\dataset\F_R_S\1170.jpg,F_R_S,0.3595415,0.5224929,0.63082093,0.3502147,0.53099513,0.5496947,0.3494396,0.5113905,0.62868106,0.35609582,0.54375255,0.6608391,0.35718036,0.4956752,0.6432962,0.40084705,0.56464857,0.60310125,0.39521128,0.4836703,0.6672747,0.4400604,0.5802724,0.4757397,0.4449736,0.48237747,0.40355748,0.45850107,0.5637611,0.3834746,0.43095034,0.51123965,0.3356553,0.5208721,0.542588,0.5236611,0.52237844,0.49245074,0.6445926,0.59457725,0.5549225,0.4891194,0.619874,0.4822494,0.656034,0.6639753,0.56387496,0.60769176,0.7346219,0.4729499,0.62329376
C:\miniproject\dataset\F_R_S\1171.jpg,F_R_S,0.35921258,0.5255658,0.5909755,0.34948877,0.53441286,0.6522654,0.34968388,0.51538604,0.5415312,0.3538724,0.5468718,0.6577723,0.35776457,0.5001685,0.49203172,0.39422148,0.5624692,0.56589496,0.39010924,0.48634052,0.5763649,0.43568033,0.581411,0.4791408,0.43455738,0.48269063,0.39999598,0.45179003,0.5668249,0.38230333,0.42166188,0.5071856,0.36036763,0.5121627,0.5450748,0.613487,0.5133586,0.49708545,0.5948125,0.5891178,0.5577793,0.34209672,0.608684,0.48720428,0.4462745,0.6587314,0.56718296,0.6433937,0.7236547,0.47908065,0.5938214
C:\miniproject\dataset\F_R_S\1172.jpg,F_R_S,0.35616323,0.5293462,0.6202901,0.3475678,0.5380764,0.70287305,0.3466404,0.5176591,0.52962196,0.3514861,0.5469979,0.44822323,0.35442477,0.5041036,0.644887,0.39180046,0.56416655,0.57649577,0.38918343,0.4889477,0.5470171,0.43067738,0.58055836,0.6274652,0.4282409,0.48479244,0.35691473,0.45144066,0.5679692,0.41258484,0.43599784,0.5223991,0.23006357,0.50968164,0.5499664,0.6455962,0.5104611,0.500086,0.56541944,0.58811265,0.5631606,0.46668488,0.6063059,0.49269602,0.627891,0.6586357,0.57171774,0.66146916,0.7182924,0.48521262,0.44242743
C:\miniproject\dataset\F_R_S\1173.jpg,F_R_S,0.35324717,0.52981615,0.5954597,0.34477097,0.5386835,0.61826164,0.34390357,0.5182486,0.44695923,0.34835497,0.5494867,0.5439602,0.35226265,0.5051961,0.6701939,0.39044064,0.56864,0.49716476,0.38860208,0.49148044,0.5321769,0.43126628,0.58430475,0.53711647,0.4380106,0.48901534,0.34331453,0.45234215,0.5708535,0.4281237,0.44463602,0.52221924,0.25708735,0.5033963,0.5544776,0.6014097,0.5046175,0.5028744,0.5699351,0.5837778,0.5685398,0.5049827,0.59581655,0.4970867,0.5538506,0.65559363,0.572992,0.657913,0.7093998,0.48983184,0.5283718
C:\miniproject\dataset\F_R_S\1174.jpg,F_R_S,0.35562995,0.5299458,0.5775852,0.3468784,0.5383235,0.7103373,0.3462755,0.51800615,0.54201984,0.35137016,0.5493934,0.5266781,0.3554036,0.5049038,0.65309286,0.39361116,0.56689143,0.6766654,0.39128384,0.49037844,0.6092037,0.43760684,0.5847251,0.5702765,0.4360616,0.48746523,0.38965917,0.44985172,0.5643905,0.35730883,0.43099013,0.51641554,0.2778608,0.50890803,0.5535661,0.6678114,0.5105313,0.5012772,0.6033928,0.5885391,0.5686371,0.49153334,0.60634017,0.49241927,0.60302514,0.65941447,0.57291174,0.6237198,0.7094327,0.4898386,0.53375626
C:\miniproject\dataset\F_R_S\1175.jpg,F_R_S,0.35912868,0.52981526,0.52174,0.35053632,0.53834903,0.7804935,0.35024756,0.518564,0.6204445,0.3577015,0.5494171,0.48366055,0.35874575,0.50636184,0.64261365,0.39788756,0.5663289,0.607682,0.39007947,0.48883325,0.6157945,0.4377583,0.58312505,0.49132395,0.42833427,0.48403558,0.35588303,0.45546263,0.5704366,0.31300882,0.42951322,0.5202883,0.30025744,0.5167069,0.55031204,0.60379654,0.51836854,0.49931577,0.42800108,0.592102,0.5643087,0.45879716,0.6122489,0.49115288,0.57563,0.6596032,0.5695098,0.67691034,0.7248087,0.48450166,0.39701945
C:\miniproject\dataset\F_R_S\1176.jpg,F_R_S,0.36847913,0.5261076,0.61704296,0.35947925,0.53534716,0.5131824,0.3586126,0.51449686,0.40059403,0.36498073,0.5447871,0.7073894,0.36728027,0.5003679,0.5569349,0.39998353,0.5620552,0.5054256,0.39982647,0.48537144,0.55791247,0.45117515,0.5781198,0.442418,0.45233154,0.48697743,0.4438173,0.4662934,0.5570749,0.388947,0.45717007,0.5219219,0.26274288,0.5152292,0.5485422,0.53084236,0.51818955,0.49863157,0.56249154,0.5918602,0.55777675,0.43938217,0.6134193,0.48911998,0.5739086,0.6624388,0.56656015,0.6861616,0.726747,0.4846256,0.56847066
C:\miniproject\dataset\F_R_S\1177.jpg,F_R_S,0.3730259,0.52549726,0.60078615,0.36307883,0.5347365,0.59412694,0.36319184,0.5142514,0.45924392,0.3672818,0.5464469,0.677589,0.3711063,0.50194746,0.57284975,0.40665305,0.5655794,0.43927798,0.40222546,0.48994526,0.52984524,0.45889002,0.5822641,0.3749459,0.45177948,0.48789564,0.4144053,0.46858525,0.5544797,0.34721768,0.4503637,0.5153181,0.23742345,0.5210808,0.54985946,0.608084,0.5234225,0.4989,0.50189835,0.5912929,0.5594385,0.4349059,0.6143363,0.49068788,0.5585943,0.6647791,0.5688039,0.6703698,0.72463953,0.4863498,0.5237743
C:\miniproject\dataset\F_R_S\1178.jpg,F_R_S,0.37097085,0.53264093,0.5731172,0.36070347,0.54122114,0.60145223,0.36040938,0.52154213,0.5438901,0.3646599,0.55152726,0.5690379,0.36875907,0.5086515,0.7347166,0.40195897,0.56895494,0.6428918,0.40230006,0.49171656,0.65614444,0.438877,0.5857267,0.5020721,0.4441844,0.4902579,0.43394,0.46211883,0.57267714,0.3575085,0.45857736,0.53150076,0.2489398,0.5149659,0.5583553,0.5990422,0.5185474,0.5061646,0.53557116,0.5944099,0.5690473,0.47272137,0.6136828,0.49925148,0.48821953,0.6666412,0.5733484,0.6834792,0.7199375,0.49509704,0.54859257
C:\miniproject\dataset\F_R_S\1179.jpg,F_R_S,0.36766827,0.5353892,0.61360455,0.35788175,0.54393613,0.5208271,0.35788655,0.5250855,0.49244434,0.36299595,0.5582608,0.69990605,0.3674523,0.5128968,0.5856275,0.39948615,0.5759847,0.68205106,0.40296882,0.500512,0.50399745,0.43736228,0.5878438,0.46443546,0.4483747,0.49928778,0.32083675,0.46887913,0.5698675,0.3464528,0.45768976,0.53403884,0.20623954,0.5111524,0.5586575,0.51510984,0.5152714,0.5104235,0.48018622,0.58882266,0.5740662,0.3571257,0.6081964,0.5083043,0.49343652,0.6615001,0.58417165,0.55675745,0.7165613,0.5006705,0.48686916
C:\miniproject\dataset\F_R_S\1180.jpg,F_R_S,0.3666648,0.5417748,0.6116413,0.35758018,0.550315,0.50872904,0.3577228,0.5322424,0.5028451,0.36342707,0.56290615,0.5387847,0.36687198,0.51958483,0.65434796,0.39964277,0.5777888,0.48145613,0.4013479,0.50449055,0.56337994,0.44338167,0.58929515,0.41982523,0.45066965,0.5063841,0.3431136,0.4644143,0.57082003,0.3340484,0.45387918,0.5356965,0.21997778,0.5141546,0.56289697,0.6093958,0.51814324,0.5142933,0.50047123,0.5894154,0.574314,0.39679426,0.6107311,0.5099905,0.5801172,0.6616214,0.5847963,0.54655313,0.71465635,0.50316024,0.57820964
C:\miniproject\dataset\F_R_S\1181.jpg,F_R_S,0.36896318,0.5414757,0.6743106,0.3595765,0.55066186,0.4756287,0.36021662,0.53139466,0.44595873,0.36551508,0.5639975,0.56669825,0.3695264,0.5219935,0.7087465,0.40431523,0.58232224,0.5249909,0.40129253,0.508008,0.5652258,0.44973147,0.59414864,0.42163935,0.44748536,0.50677204,0.37880293,0.46629608,0.5714377,0.3773183,0.45510373,0.5355197,0.24731492,0.51422155,0.56346774,0.50083953,0.5187006,0.51415163,0.4342197,0.59032655,0.5727257,0.37451115,0.61010617,0.5110431,0.59421986,0.6614303,0.5832798,0.5377098,0.7136452,0.50280327,0.526075
C:\miniproject\dataset\F_R_S\1182.jpg,F_R_S,0.37122524,0.54095995,0.66796434,0.3618405,0.550056,0.58785444,0.3627964,0.5308551,0.46299168,0.36491194,0.56335175,0.4760931,0.37185553,0.5225879,0.7062174,0.40491197,0.5824255,0.5198666,0.40435028,0.51112646,0.48646307,0.45533592,0.59516627,0.35269925,0.4568318,0.50723445,0.40214646,0.47309744,0.57033473,0.38569716,0.46865344,0.5338688,0.26584962,0.51628625,0.5635435,0.51580006,0.5200959,0.51483446,0.47781214,0.5908046,0.57235974,0.38200822,0.61038554,0.5104586,0.58149344,0.6614231,0.5827653,0.5318724,0.7144307,0.5026278,0.53602767
C:\miniproject\dataset\F_R_S\1183.jpg,F_R_S,0.37024918,0.5451688,0.5665174,0.36170056,0.5537494,0.63099945,0.36214662,0.5353912,0.5803355,0.36613572,0.56503916,0.5524554,0.3715821,0.52481705,0.74284774,0.40576166,0.5836247,0.5036493,0.40415418,0.5079626,0.52858627,0.4507161,0.5955743,0.4437479,0.44906837,0.5079833,0.32629392,0.46689388,0.5767349,0.37833127,0.46361738,0.5399911,0.21417208,0.5161629,0.56855005,0.5449963,0.51853186,0.51633614,0.46020237,0.5915112,0.5756531,0.4631142,0.60716254,0.51386476,0.48160097,0.6624174,0.5824682,0.59479004,0.71277976,0.5049209,0.59188396
C:\miniproject\dataset\F_R_S\1184.jpg,F_R_S,0.37531936,0.5446286,0.5157635,0.36526456,0.5536536,0.7416659,0.36576134,0.5347313,0.5853973,0.37041605,0.564781,0.53067297,0.3741097,0.5246294,0.7163286,0.40781632,0.58282316,0.44787493,0.40511677,0.5111279,0.48961356,0.4563312,0.5965585,0.38393426,0.4494465,0.5092412,0.38465375,0.4656711,0.57071704,0.32417795,0.46033797,0.53545403,0.18935136,0.5218526,0.56868994,0.62198,0.52618027,0.5195267,0.6257465,0.5954852,0.5750491,0.49150655,0.61204356,0.5144893,0.52676505,0.66672105,0.5841489,0.57231814,0.7165857,0.5043353,0.56694853
C:\miniproject\dataset\F_R_S\1185.jpg,F_R_S,0.37754145,0.54613227,0.34541455,0.36693427,0.55366415,0.7365846,0.36831412,0.5347956,0.6474194,0.37139353,0.5651483,0.4961593,0.37630314,0.52455735,0.5978785,0.4072145,0.5807617,0.5742739,0.40758926,0.5119518,0.53397644,0.45778003,0.5970154,0.40402317,0.4553283,0.5089193,0.3822985,0.46966904,0.5719376,0.3567965,0.46619344,0.5374627,0.17957857,0.51886463,0.5679777,0.58727264,0.5232154,0.51898676,0.5919521,0.596682,0.5761688,0.48278826,0.6137146,0.5136087,0.57248706,0.6639951,0.58285004,0.5761675,0.7166263,0.505169,0.5802951
